Gene,t,group1_median,group2_median,log2FC,pval,FDR,Gene Symbol,ENTREZ_GENE_ID
210443_x_at,0.6888340587106268,5.619987115,5.686445082,0.06645796699999984,0.5288006544250002,0.695317676626286,OGFR,11054
217777_s_at,0.6884971298549878,8.083367489,8.125256132,0.04188864300000006,0.528991616151057,0.6955135762582816,PTPLAD1,51495
241353_s_at,-0.6877922300254962,5.529336901,5.432854295,-0.09648260599999947,0.5293912935402862,0.695983840567246,LOC100507507,100507507
232065_x_at,-0.687532982487028,6.161975679,6.176367198,0.01439151900000013,0.5295383410924923,0.6961219274485484,CENPL,91687
230233_at,-0.6874485848159495,4.355731645,4.303636203,-0.052095441999999714,0.5295862185387094,0.6961296354595696,,
223647_x_at,0.6872288603365211,6.979819484,6.998505166,0.018685682000000092,0.5297108792810126,0.6962382642239487,HSCB,150274
208456_s_at,0.6871269996773411,6.334920155,6.366598417,0.03167826199999979,0.5297686770934791,0.6962589998224681,RRAS2,22800
222809_x_at,-0.6870303226935328,6.455192424,6.421762506,-0.0334299179999995,0.529823537766564,0.6962758722441464,CCDC85C,317762
201796_s_at,0.6868300267435204,4.463176306,4.65720412,0.19402781400000002,0.529937211399676,0.6963700258292672,VARS,7407
214931_s_at,0.6865581623742901,5.742053214,5.886348611,0.1442953969999996,0.5300915301158831,0.6965175703798625,SRPK2,6733
222686_s_at,0.6864383081951221,4.480075304,4.545519101,0.06544379700000036,0.5301595733265522,0.6965517382005902,CPPED1,55313
221035_s_at,0.6862838768371822,5.508251904,5.528084607,0.019832703000000507,0.5302472558067091,0.6966113048185489,TEX14,56155
218965_s_at,-0.6862103666946353,4.582509456,4.533855313,-0.04865414300000026,0.5302889967817224,0.6966113048185489,TUT1,64852
201147_s_at,0.685947858915452,4.214812041,4.282161523,0.06734948200000002,0.5304380747598949,0.6966966675146016,TIMP3,7078
218185_s_at,0.6859622950824847,7.540282182,7.533857217,-0.006424964999999894,0.5304298756908182,0.6966966675146016,ARMC1,55156
204654_s_at,0.6858401973805908,4.706399238,4.769074839,0.06267560099999958,0.530499224350521,0.6967217539841298,TFAP2A,7020
49077_at,-0.6856366946787829,6.366986989,6.247822421,-0.11916456799999953,0.530614823595159,0.6967631171459969,PPME1,51400
232323_s_at,0.6856715731742794,4.855066441,5.15410516,0.29903871900000034,0.5305950096642813,0.6967631171459969,TTC17,55761
215749_s_at,-0.6855443163331828,5.505087047,5.460886651,-0.04420039599999992,0.5306673048575183,0.6967768106969032,GORASP1,64689
201238_s_at,-0.6848645338449086,8.561301068,8.536308019,-0.024993049000000767,0.5310536118932376,0.6971610881114184,CAPZA2,830
210678_s_at,0.6848284509835612,4.62948298,4.721690236,0.09220725600000002,0.5310741227002732,0.6971610881114184,AGPAT2,10555
223431_at,0.6848072042441561,8.054113795,8.041849204,-0.012264590999999214,0.5310862003827825,0.6971610881114184,BLOC1S4,55330
206725_x_at,0.6844080993732548,4.014945687,4.038542529,0.023596841999999896,0.5313131075809172,0.6972110825524421,BMP1,649
219664_s_at,0.6844906127479522,5.761236799,5.875061442,0.11382464300000006,0.531266189714858,0.6972110825524421,DECR2,26063
223428_s_at,-0.684370159395127,4.753047458,4.602893942,-0.1501535160000005,0.5313346815975428,0.6972110825524421,ISY1,57461
209464_at,-0.6843857354930126,7.341190224,7.249510655,-0.09167956900000007,0.5313258244002291,0.6972110825524421,AURKB,9212
219142_at,-0.6844390786708944,4.234876548,4.164397998,-0.0704785499999998,0.53129549211887,0.6972110825524421,RASL11B,65997
212981_s_at,0.6841591325661619,6.495783295,6.740381861,0.24459856600000052,0.5314546903730056,0.6973133326568205,FAM115A /// LOC100294033,9747 /// 100294033
200744_s_at,0.6839725313907649,7.427949904,7.633907073,0.2059571689999995,0.531560824685857,0.6973421460189996,GNB1,2782
231874_at,-0.6840424018487321,4.227340236,4.276103106,0.048762870000000014,0.5315210822546476,0.6973421460189996,FAM126B,285172
221841_s_at,-0.6838628747202229,5.587542511,5.397815151,-0.18972736,0.5316232018657712,0.6973687619122764,KLF4,9314
214499_s_at,-0.6835489758689779,7.132279529,7.150680497,0.018400967999999907,0.5318017892575215,0.6975478028980268,BCLAF1,9774
202774_s_at,0.6830665214437922,6.157815238,6.183706654,0.025891415999999445,0.5320763570900662,0.6978527001207399,SFSWAP,6433
215227_x_at,-0.6829598350377712,8.301153744,8.225197895,-0.07595584899999963,0.5321370866702636,0.6978771085198352,ACP1,52
223341_s_at,0.682492879578914,7.22417218,7.205648965,-0.018523215000000093,0.5324029521031564,0.6981310241569287,SCOC,60592
214881_s_at,0.6824717775277771,5.141768832,5.156424426,0.014655593999999716,0.5324149689931168,0.6981310241569287,UBTF,7343
218082_s_at,-0.682309621805751,8.347385746,8.128888569,-0.2184971769999997,0.5325073175466104,0.698196861947439,UBP1,7342
201051_at,0.6820263891129345,8.662030492,8.699315176,0.03728468400000118,0.5326686475283952,0.6983531271481231,ANP32A,8125
205787_x_at,0.6818977458569373,5.69879702,5.824231991,0.12543497100000067,0.5327419345438511,0.6983939483706836,LOC441155 /// ZC3H11A,9877 /// 441155
218088_s_at,-0.6812407938477978,8.075006244,7.966535962,-0.10847028200000075,0.5331163070084152,0.6988294375650658,RRAGC,64121
202052_s_at,-0.6806510965216527,6.374448678,6.421013628,0.046564949999999605,0.5334525134048053,0.6991595233827098,RAI14,26064
223348_x_at,-0.6807223281342286,5.121489591,5.037951813,-0.08353777799999929,0.5334118938225538,0.6991595233827098,MUM1,84939
213405_at,-0.6801045345588955,5.911711623,5.790558066,-0.12115355700000041,0.5337642618928848,0.69928382478725,RAB22A,57403
234000_s_at,0.6800793293599741,9.591830277,9.505620231,-0.08621004599999971,0.5337786415889557,0.69928382478725,PTPLAD1,51495
206997_s_at,0.6800408753092856,3.926419002,4.109331196,0.18291219400000047,0.5338005803554311,0.69928382478725,HS6ST1,9394
213437_at,0.6800431709682367,4.965485584,4.956583388,-0.008902195999999307,0.5337992706203437,0.69928382478725,RUFY3,22902
201322_at,0.6801263497934102,10.37523064,10.38194321,0.006712569999999474,0.5337518164119682,0.69928382478725,ATP5B,506
244246_at,0.6800466437646888,5.130799599,5.179827902,0.04902830300000005,0.533797289301051,0.69928382478725,MIPOL1,145282
224817_at,0.6796614952874996,6.201236534,6.227123272,0.02588673799999963,0.5340170583191021,0.6995121068297259,SH3PXD2A,9644
217994_x_at,0.6792700535321119,6.328339073,6.377851761,0.049512687999999194,0.5342404844002924,0.6997494534409837,CPSF3L /// MIR6727,54973 /// 102465435
221005_s_at,0.6791367046512874,5.767133872,5.776254361,0.009120489000000731,0.5343166121254734,0.6997938460443419,PTDSS2,81490
201357_s_at,-0.6787699958110369,5.088350515,5.105647786,0.017297270999999448,0.5345260028799191,0.7000127522697899,SF3A1,10291
218149_s_at,-0.6780914727237745,5.392249436,5.373600649,-0.018648787000000056,0.5349135936430511,0.700464975347484,ZNF395,55893
218310_at,0.6773575665946125,6.350773617,6.332222899,-0.018550718000000188,0.5353330458313753,0.7009034560553187,KCTD7 /// RABGEF1,27342 /// 154881
225539_at,-0.6773762493538356,7.598148065,7.409032226,-0.18911583900000029,0.535322365100706,0.7009034560553187,ZBTB21,49854
221559_s_at,-0.6770577924902594,7.827948473,7.705535844,-0.12241262900000027,0.5355044441598255,0.7009514148968854,MIS12,79003
224982_at,0.6770110250237563,5.614577248,5.527456381,-0.08712086699999944,0.5355311873649077,0.7009514148968854,AKT1S1,84335
243295_at,0.67693551754629,5.527943471,5.494543242,-0.033400229000000614,0.5355743670759907,0.7009514148968854,RBM27,54439
225242_s_at,0.676923568314852,4.719095745,4.75359537,0.03449962500000048,0.5355812005911382,0.7009514148968854,CCDC80,151887
201034_at,-0.6769264938608744,7.938801151,7.933317501,-0.005483649999999507,0.5355795275269213,0.7009514148968854,ADD3,120
225690_at,-0.6767471226639422,4.84671304,4.79659658,-0.05011645999999992,0.5356821133786683,0.7009727481101845,CDK12,51755
204099_at,0.6767595073631503,5.575329736,5.701010935,0.12568119900000063,0.5356750298810824,0.7009727481101845,SMARCD3,6604
205493_s_at,0.676474206902671,5.004063697,5.350994238,0.34693054099999987,0.5358382259668767,0.7011216588521819,DPYSL4,10570
223575_at,-0.6761457550579961,4.072599562,4.053392501,-0.01920706099999947,0.536026149035776,0.701233669428704,KIAA1549,57670
209235_at,0.6760287245585712,4.806145189,4.827416407,0.02127121799999987,0.5360931191172306,0.701233669428704,CLCN7,1186
217627_at,0.6760658087853024,3.825206351,3.893123927,0.06791757600000015,0.5360718972221638,0.701233669428704,ZNF573,126231
200654_at,-0.6762503646825855,9.249852261,9.28965692,0.03980465900000141,0.5359662917655067,0.701233669428704,P4HB,5034
201537_s_at,-0.6758698826057993,5.873486078,5.776929198,-0.09655687999999962,0.5361840250896609,0.7012972143756387,DUSP3,1845
204615_x_at,-0.6756933064787731,8.136084367,7.977542047,-0.15854232000000046,0.5362850932621289,0.7013740398026849,IDI1,3422
207483_s_at,0.6755162113525008,7.399663684,7.407250943,0.007587259000000124,0.5363864720876285,0.7014512593543738,CAND1,55832
230689_at,-0.6753907173634924,4.008681445,3.882485669,-0.12619577599999987,0.5364583198706794,0.7014898509933933,,
212745_s_at,0.6750913496767551,5.975459853,5.979832338,0.004372484999999315,0.5366297413662275,0.7016586319994496,BBS4,585
205051_s_at,0.6746737945729937,4.940574314,4.917455379,-0.023118935000000285,0.5368689033152242,0.7019159519474434,KIT,3815
212310_at,0.6745765142974904,4.146875749,4.148506088,0.0016303390000000917,0.5369246331476475,0.7019334264339097,MIA3,375056
212403_at,-0.6744682411296995,5.843777706,5.773642415,-0.07013529099999971,0.5369866654044392,0.7019591368115308,UBE3B,89910
221142_s_at,0.6741625318671277,3.946673658,4.048698047,0.10202438900000033,0.5371618409107309,0.7021327344627565,PECR,55825
221677_s_at,-0.6736277694992907,8.016356188,7.959521864,-0.05683432399999955,0.5374683643694488,0.7024779781681311,DONSON,29980
231130_at,-0.6729634233098457,5.261247324,5.194210604,-0.06703671999999994,0.5378493374000649,0.7027573513075662,FKBP7,51661
203209_at,-0.6730293679120887,8.515241948,8.51352052,-0.0017214279999997473,0.5378115125468551,0.7027573513075662,RFC5,5985
202544_at,-0.6729591829261534,8.066795096,8.032758076,-0.03403701999999953,0.5378517696862362,0.7027573513075662,GMFB,2764
224312_x_at,0.673101853532375,6.271427789,6.4089354,0.1375076110000002,0.537769938036649,0.7027573513075662,CPSF3L,54973
211948_x_at,0.6728695109721416,7.058872274,6.918893616,-0.13997865799999953,0.5379032073881866,0.7027691407676128,PRRC2C,23215
218587_s_at,-0.672767610432382,6.17800806,6.029993491,-0.14801456899999987,0.5379616638923065,0.7027718724680521,POGLUT1,56983
227908_at,0.6727179950948308,5.741156205,5.909639019,0.16848281399999987,0.5379901279730082,0.7027718724680521,TBC1D24,57465
201139_s_at,-0.6725820376427585,8.531323284,8.493180383,-0.038142901000000506,0.5380681315770586,0.7028183580686073,SSB,6741
201822_at,-0.6724528208363658,4.614476407,4.550992246,-0.06348416099999987,0.5381422752587213,0.7028597949520536,TIMM17A,10440
232004_at,-0.6721099384996813,4.223868284,4.100927643,-0.12294064099999957,0.5383390537700576,0.7030059727235249,HNRNPR,10236
221849_s_at,0.6721750658083692,5.358937173,5.330920216,-0.028016957000000176,0.5383016736040854,0.7030059727235249,DCAF15,90379
209201_x_at,0.6718856882935509,4.807525413,4.80444299,-0.003082422999999501,0.5384677774293353,0.7031186542853382,CXCR4,7852
211519_s_at,-0.6715719257655882,6.204560318,6.171659488,-0.03290082999999999,0.538647919341074,0.7031876280777068,KIF2C,11004
222138_s_at,-0.6716112884361412,6.80934997,6.656327084,-0.15302288600000047,0.5386253175318994,0.7031876280777068,WDR13,64743
211913_s_at,0.6716918551768621,4.259456172,4.235065023,-0.02439114900000039,0.5385790586857565,0.7031876280777068,MERTK,10461
212388_at,-0.6709720524922569,7.862125845,7.723512907,-0.13861293799999963,0.5389924460213019,0.703319997450157,USP24,23358
225733_at,-0.6710358438457443,5.091893085,5.082306348,-0.009586736999999346,0.5389558011720494,0.703319997450157,B3GALT6,126792
213465_s_at,0.6707432845396551,8.141519712,8.255208466,0.113688754,0.5391238759273232,0.703319997450157,PPP1R7,5510
226165_at,0.6707302816022374,7.738082149,7.952244371,0.21416222199999968,0.5391313469499937,0.703319997450157,C8orf59,401466
228556_at,0.6707991993343543,4.108267547,4.008681734,-0.09958581300000002,0.5390917501209355,0.703319997450157,YTHDC1,91746
217911_s_at,-0.6711883008480903,7.488970317,7.375075108,-0.11389520899999983,0.5388682296102357,0.703319997450157,BAG3,9531
33760_at,0.6708082627011983,6.408111128,6.56225232,0.15414119199999998,0.5390865428973332,0.703319997450157,PEX14,5195
227518_at,0.6707885688522763,7.137194132,7.209434072,0.07223993999999934,0.5390978577527872,0.703319997450157,SLC35E1,79939
36936_at,0.6710685610525002,6.936568666,7.01226099,0.07569232399999937,0.5389370075044351,0.703319997450157,TSTA3,7264
